Age,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion
39,No,Travel_Frequently,Sales,20,Life Sciences,1,1812,3,Male,Sales Executive,4,Divorced,4127,2,No,7,3,2,2
43,No,Non-Travel,Research & Development,9,Life Sciences,1,1813,1,Male,Research Scientist,3,Single,2438,4,No,7,2,3,1
41,No,Travel_Rarely,Research & Development,5,Life Sciences,1,1814,2,Male,Healthcare Representative,2,Single,6870,3,No,11,1,3,1
41,No,Travel_Rarely,Sales,4,Marketing,1,1815,3,Female,Sales Executive,3,Divorced,10447,0,Yes,23,4,22,13
30,No,Travel_Rarely,Research & Development,10,Medical,1,1816,1,Female,Manufacturing Director,3,Single,9667,9,No,9,3,7,0
26,Yes,Travel_Rarely,Human Resources,20,Medical,1,1818,4,Female,Human Resources,2,Married,2148,0,Yes,6,3,5,1
46,Yes,Travel_Rarely,Research & Development,21,Medical,1,1821,4,Female,Healthcare Representative,2,Married,8926,4,No,13,4,9,3
40,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1822,3,Female,Healthcare Representative,4,Divorced,6513,4,No,12,3,5,0
34,No,Travel_Rarely,Sales,8,Technical Degree,1,1823,2,Male,Sales Executive,3,Married,6799,1,No,10,3,10,4
58,No,Non-Travel,Sales,2,Medical,1,1824,2,Male,Manager,2,Divorced,16291,4,No,37,2,16,14
35,No,Travel_Rarely,Research & Development,23,Medical,1,1826,2,Male,Laboratory Technician,3,Married,2705,0,No,6,4,5,0
47,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1827,3,Female,Manufacturing Director,2,Divorced,10333,8,Yes,28,3,22,14
40,No,Travel_Rarely,Research & Development,12,Life Sciences,1,1829,2,Female,Healthcare Representative,1,Divorced,4448,2,No,15,3,7,7
54,No,Travel_Rarely,Research & Development,7,Medical,1,1830,4,Female,Research Scientist,4,Married,6854,4,No,14,2,7,1
31,No,Travel_Frequently,Sales,7,Marketing,1,1833,1,Female,Sales Executive,1,Married,9637,2,No,9,3,3,2
28,No,Travel_Rarely,Research & Development,1,Medical,1,1834,3,Female,Research Scientist,1,Married,3591,1,No,3,3,3,1
38,No,Travel_Rarely,Sales,2,Marketing,1,1835,2,Female,Sales Representative,4,Married,5405,2,Yes,20,2,4,0
26,No,Travel_Rarely,Sales,10,Medical,1,1836,3,Male,Sales Executive,4,Single,4684,1,No,5,3,5,1
58,No,Travel_Frequently,Research & Development,15,Life Sciences,1,1837,1,Male,Research Director,3,Married,15787,2,Yes,23,3,2,2
18,No,Non-Travel,Research & Development,14,Medical,1,1839,2,Female,Research Scientist,3,Single,1514,1,No,0,1,0,0
31,Yes,Travel_Rarely,Human Resources,18,Human Resources,1,1842,4,Male,Human Resources,1,Married,2956,0,No,2,3,1,0
29,Yes,Travel_Rarely,Human Resources,13,Human Resources,1,1844,1,Male,Human Resources,1,Divorced,2335,4,Yes,4,3,2,2
45,No,Non-Travel,Sales,2,Life Sciences,1,1845,3,Female,Sales Executive,3,Married,5154,4,No,10,4,8,5
36,No,Travel_Rarely,Research & Development,2,Other,1,1847,4,Female,Research Scientist,2,Married,6962,4,Yes,15,3,1,0
43,No,Travel_Frequently,Sales,2,Life Sciences,1,1849,1,Male,Sales Executive,4,Married,5675,1,No,7,3,7,7
27,No,Travel_Frequently,Research & Development,5,Life Sciences,1,1850,4,Female,Laboratory Technician,4,Single,2379,0,Yes,6,2,5,0
29,No,Travel_Frequently,Research & Development,20,Medical,1,1852,4,Male,Laboratory Technician,4,Married,3812,1,No,11,4,11,3
32,No,Travel_Frequently,Sales,10,Marketing,1,1853,4,Male,Sales Executive,4,Single,4648,8,No,4,4,0,0
42,No,Non-Travel,Research & Development,10,Technical Degree,1,1854,3,Male,Research Scientist,3,Married,2936,3,No,10,2,6,3
47,No,Travel_Rarely,Research & Development,9,Life Sciences,1,1856,2,Female,Laboratory Technician,3,Single,2105,4,No,7,3,2,2
46,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1857,4,Male,Manufacturing Director,4,Divorced,8578,3,No,12,2,9,4
28,No,Non-Travel,Human Resources,1,Life Sciences,1,1858,3,Male,Human Resources,4,Divorced,2706,1,No,3,3,3,2
29,No,Travel_Rarely,Research & Development,29,Life Sciences,1,1859,4,Male,Healthcare Representative,3,Divorced,6384,8,No,11,3,7,1
42,No,Travel_Rarely,Research & Development,8,Life Sciences,1,1860,4,Male,Laboratory Technician,3,Single,3968,4,No,8,3,0,0
32,Yes,Travel_Rarely,Sales,2,Marketing,1,1862,3,Male,Sales Executive,2,Single,9907,7,Yes,7,2,2,2
46,No,Travel_Rarely,Sales,3,Technical Degree,1,1863,1,Female,Sales Executive,1,Divorced,13225,2,No,25,3,19,2
27,No,Travel_Rarely,Sales,23,Medical,1,1864,2,Female,Sales Representative,3,Married,3540,1,No,9,3,9,5
29,No,Travel_Rarely,Human Resources,6,Medical,1,1865,4,Male,Human Resources,2,Married,2804,1,No,1,3,1,0
43,No,Travel_Rarely,Research & Development,6,Medical,1,1866,1,Female,Manager,3,Married,19392,7,No,21,3,16,6
48,No,Travel_Rarely,Research & Development,10,Life Sciences,1,1867,4,Male,Research Director,2,Married,19665,4,No,29,3,22,12
29,Yes,Travel_Frequently,Research & Development,24,Life Sciences,1,1868,4,Male,Research Scientist,4,Single,2439,1,Yes,1,2,1,1
46,Yes,Travel_Rarely,Sales,10,Life Sciences,1,1869,3,Female,Sales Executive,2,Married,7314,5,No,14,3,8,0
27,No,Travel_Frequently,Research & Development,15,Life Sciences,1,1870,4,Female,Research Scientist,1,Married,4774,0,No,8,2,7,7
39,No,Travel_Rarely,Research & Development,19,Other,1,1871,4,Male,Research Scientist,4,Divorced,3902,8,No,7,3,2,2
55,No,Travel_Rarely,Research & Development,2,Technical Degree,1,1873,2,Male,Research Scientist,4,Married,2662,8,No,19,4,5,0
28,No,Travel_Rarely,Sales,3,Medical,1,1875,2,Female,Sales Representative,2,Married,2856,1,No,1,3,1,0
30,Yes,Travel_Rarely,Sales,9,Medical,1,1876,2,Male,Sales Representative,4,Single,1081,1,No,1,2,1,0
22,Yes,Travel_Rarely,Research & Development,7,Life Sciences,1,1878,4,Male,Research Scientist,2,Single,2472,1,Yes,1,3,1,0
36,No,Travel_Rarely,Sales,10,Technical Degree,1,1880,2,Female,Sales Executive,3,Married,5673,1,Yes,10,3,10,1
31,No,Travel_Rarely,Research & Development,20,Life Sciences,1,1881,2,Male,Laboratory Technician,3,Divorced,4197,1,No,10,3,10,0
34,No,Travel_Rarely,Sales,4,Life Sciences,1,1882,3,Male,Sales Executive,4,Married,9713,2,Yes,9,3,5,1
29,No,Travel_Rarely,Research & Development,7,Life Sciences,1,1883,4,Male,Laboratory Technician,1,Single,2062,3,No,11,3,3,1
37,No,Travel_Rarely,Research & Development,7,Medical,1,1885,4,Male,Research Scientist,1,Married,4284,5,Yes,16,3,5,0
35,No,Travel_Rarely,Research & Development,16,Other,1,1886,4,Female,Manufacturing Director,2,Married,4788,0,Yes,4,3,3,0
45,No,Travel_Rarely,Research & Development,25,Life Sciences,1,1888,2,Female,Manufacturing Director,4,Married,5906,0,No,10,2,9,3
36,No,Travel_Frequently,Human Resources,2,Human Resources,1,1890,2,Male,Human Resources,4,Single,3886,1,No,10,2,10,0
40,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1892,1,Male,Manager,1,Divorced,16823,2,No,22,3,19,11
26,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1893,2,Female,Research Scientist,3,Married,2933,1,Yes,1,2,1,1
27,No,Travel_Rarely,Sales,2,Medical,1,1898,1,Female,Sales Executive,3,Single,6500,0,No,9,2,8,0
48,No,Travel_Frequently,Research & Development,22,Medical,1,1900,4,Female,Manager,4,Divorced,17174,3,No,24,3,22,4
44,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1903,2,Male,Healthcare Representative,1,Married,5033,2,No,10,3,2,2
34,Yes,Non-Travel,Research & Development,16,Technical Degree,1,1905,4,Male,Research Scientist,1,Married,2307,1,Yes,5,3,5,3
56,Yes,Travel_Rarely,Research & Development,24,Life Sciences,1,1907,1,Male,Laboratory Technician,4,Single,2587,1,No,5,3,4,1
36,No,Travel_Rarely,Sales,17,Marketing,1,1908,3,Male,Sales Executive,2,Married,5507,2,No,12,1,4,1
41,No,Travel_Rarely,Sales,8,Marketing,1,1909,3,Female,Sales Executive,2,Married,4393,5,No,14,3,5,1
42,No,Travel_Rarely,Research & Development,6,Medical,1,1911,3,Male,Research Director,1,Married,13348,9,No,18,4,13,5
31,No,Travel_Rarely,Sales,10,Medical,1,1912,3,Female,Sales Executive,4,Divorced,6583,2,Yes,8,3,5,1
34,No,Travel_Rarely,Sales,3,Medical,1,1915,4,Female,Sales Executive,4,Married,8103,3,Yes,9,2,4,0
31,No,Travel_Rarely,Research & Development,4,Medical,1,1916,1,Female,Laboratory Technician,3,Divorced,3978,8,No,4,2,2,2
26,No,Travel_Frequently,Research & Development,6,Other,1,1918,3,Male,Laboratory Technician,4,Married,2544,0,No,8,3,7,7
45,No,Travel_Frequently,Research & Development,1,Medical,1,1922,2,Male,Healthcare Representative,3,Single,5399,4,No,12,3,4,0
33,No,Travel_Rarely,Sales,10,Marketing,1,1924,2,Male,Sales Executive,3,Single,5487,1,No,10,2,10,0
28,No,Travel_Frequently,Sales,1,Life Sciences,1,1927,3,Male,Sales Executive,4,Married,6834,1,Yes,7,3,7,0
29,Yes,Travel_Frequently,Sales,24,Technical Degree,1,1928,3,Male,Sales Representative,1,Single,1091,1,No,1,3,1,0
39,No,Non-Travel,Sales,21,Life Sciences,1,1929,1,Female,Sales Executive,3,Married,5736,6,No,10,3,3,1
27,No,Travel_Rarely,Research & Development,2,Technical Degree,1,1931,2,Male,Research Scientist,2,Married,2226,1,No,6,2,5,1
34,No,Travel_Frequently,Research & Development,22,Other,1,1932,3,Male,Research Scientist,4,Married,5747,1,Yes,16,3,15,6
28,Yes,Travel_Rarely,Sales,13,Marketing,1,1933,4,Female,Sales Executive,3,Single,9854,3,Yes,6,3,2,2
47,No,Non-Travel,Research & Development,14,Technical Degree,1,1934,3,Male,Research Scientist,2,Married,5467,8,No,16,4,8,1
56,No,Travel_Rarely,Sales,11,Marketing,1,1935,4,Female,Sales Executive,1,Married,5380,4,No,6,3,0,0
39,No,Travel_Rarely,Research & Development,9,Medical,1,1936,1,Male,Manufacturing Director,1,Married,5151,1,No,10,3,10,7
38,No,Travel_Frequently,Research & Development,8,Medical,1,1937,4,Female,Research Scientist,2,Divorced,2133,1,Yes,20,3,20,0
58,No,Travel_Rarely,Sales,21,Life Sciences,1,1938,4,Female,Manager,4,Married,17875,4,Yes,29,2,1,0
32,Yes,Travel_Frequently,Research & Development,5,Life Sciences,1,1939,1,Female,Research Scientist,3,Single,2432,3,Yes,8,3,4,0
38,No,Travel_Rarely,Research & Development,9,Life Sciences,1,1940,2,Male,Research Scientist,4,Divorced,4771,2,No,10,4,5,0
49,No,Travel_Frequently,Research & Development,2,Life Sciences,1,1941,2,Male,Research Director,4,Married,19161,3,No,28,3,5,4
42,No,Travel_Rarely,Sales,12,Marketing,1,1943,2,Male,Sales Executive,4,Divorced,5087,3,Yes,14,3,0,0
27,Yes,Travel_Frequently,Human Resources,22,Human Resources,1,1944,1,Female,Human Resources,2,Married,2863,1,No,1,3,1,0
35,No,Travel_Rarely,Sales,18,Medical,1,1945,2,Male,Sales Executive,1,Married,5561,0,No,6,1,5,0
28,No,Non-Travel,Research & Development,16,Medical,1,1947,3,Male,Research Scientist,3,Single,2144,1,No,5,2,5,1
31,No,Non-Travel,Research & Development,3,Medical,1,1948,3,Male,Research Scientist,1,Divorced,3065,1,Yes,4,4,4,2
36,No,Non-Travel,Research & Development,9,Life Sciences,1,1949,1,Male,Laboratory Technician,2,Married,2810,1,No,5,3,5,0
34,No,Travel_Rarely,Sales,1,Marketing,1,1950,1,Male,Sales Executive,4,Single,9888,1,No,14,2,14,2
34,No,Travel_Rarely,Sales,13,Medical,1,1951,4,Male,Sales Executive,3,Divorced,8628,1,No,9,2,8,1
26,No,Travel_Rarely,Research & Development,1,Medical,1,1952,3,Male,Laboratory Technician,1,Single,2867,0,No,8,2,7,7
29,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1954,1,Male,Healthcare Representative,1,Married,5373,0,No,6,2,5,0
32,No,Non-Travel,Research & Development,15,Medical,1,1955,3,Female,Healthcare Representative,4,Divorced,6667,5,No,9,3,5,1
31,No,Travel_Frequently,Research & Development,1,Life Sciences,1,1956,4,Male,Research Scientist,1,Married,5003,1,No,10,3,10,8
28,Yes,Travel_Rarely,Research & Development,17,Technical Degree,1,1960,3,Male,Laboratory Technician,4,Divorced,2367,5,No,6,2,4,0
38,No,Travel_Rarely,Sales,1,Life Sciences,1,1961,1,Male,Sales Representative,1,Single,2858,4,No,20,2,1,0
35,No,Travel_Rarely,Sales,7,Life Sciences,1,1962,3,Female,Sales Executive,4,Married,5204,1,Yes,10,3,10,0
27,No,Travel_Rarely,Sales,9,Marketing,1,1965,4,Male,Sales Executive,4,Single,4105,1,No,7,3,7,0
32,No,Travel_Rarely,Research & Development,5,Life Sciences,1,1966,4,Male,Manufacturing Director,4,Single,9679,8,No,8,3,1,0
31,Yes,Travel_Frequently,Sales,26,Marketing,1,1967,1,Male,Sales Executive,4,Married,5617,1,Yes,10,3,10,0
53,Yes,Travel_Rarely,Sales,24,Life Sciences,1,1968,1,Male,Sales Executive,1,Single,10448,6,Yes,15,2,2,2
54,No,Travel_Rarely,Research & Development,9,Life Sciences,1,1969,1,Female,Research Scientist,3,Married,2897,3,No,9,2,4,2
33,No,Travel_Frequently,Research & Development,7,Life Sciences,1,1970,4,Male,Healthcare Representative,3,Divorced,5968,1,No,9,3,9,2
43,No,Travel_Rarely,Research & Development,11,Life Sciences,1,1971,1,Male,Healthcare Representative,3,Married,7510,1,No,10,3,10,0
38,No,Travel_Frequently,Human Resources,1,Other,1,1972,4,Male,Human Resources,2,Married,2991,0,Yes,7,3,6,1
55,No,Travel_Rarely,Human Resources,26,Human Resources,1,1973,3,Male,Manager,2,Married,19636,4,Yes,35,3,10,1
31,No,Travel_Rarely,Research & Development,2,Medical,1,1974,4,Female,Laboratory Technician,4,Divorced,1129,1,Yes,1,3,1,0
39,No,Travel_Rarely,Sales,15,Marketing,1,1975,2,Male,Sales Executive,1,Single,13341,0,No,21,3,20,11
42,No,Non-Travel,Research & Development,23,Life Sciences,1,1976,4,Male,Research Scientist,3,Single,4332,1,No,20,3,20,3
31,No,Non-Travel,Research & Development,10,Medical,1,1979,3,Female,Research Director,3,Married,11031,4,No,13,4,11,4
54,No,Travel_Rarely,Research & Development,10,Medical,1,1980,3,Female,Manufacturing Director,1,Single,4440,6,Yes,9,3,5,1
24,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1981,2,Male,Healthcare Representative,3,Single,4617,1,No,4,2,4,1
23,No,Travel_Rarely,Research & Development,12,Other,1,1982,4,Male,Laboratory Technician,4,Single,2647,1,No,5,4,5,1
40,No,Travel_Frequently,Research & Development,11,Technical Degree,1,1985,4,Female,Laboratory Technician,3,Married,6323,1,No,10,4,10,9
40,No,Travel_Rarely,Sales,2,Marketing,1,1986,2,Female,Sales Executive,2,Married,5677,3,No,15,3,11,5
25,No,Travel_Rarely,Human Resources,2,Human Resources,1,1987,3,Female,Human Resources,2,Married,2187,4,No,6,3,2,1
30,No,Travel_Rarely,Research & Development,1,Medical,1,1989,4,Male,Laboratory Technician,2,Married,3748,1,No,12,2,12,1
25,No,Travel_Rarely,Research & Development,2,Other,1,1992,4,Male,Laboratory Technician,3,Divorced,3977,6,Yes,7,2,2,0
47,No,Travel_Rarely,Research & Development,25,Medical,1,1993,1,Male,Healthcare Representative,3,Single,8633,2,No,25,3,17,12
33,No,Non-Travel,Research & Development,1,Medical,1,1994,2,Male,Laboratory Technician,3,Divorced,2008,1,No,1,2,1,0
38,No,Travel_Rarely,Sales,1,Life Sciences,1,1995,4,Male,Sales Executive,2,Married,4440,0,No,16,3,15,5
31,No,Travel_Rarely,Sales,2,Life Sciences,1,1996,1,Male,Sales Representative,3,Married,3067,0,No,3,3,2,1
38,No,Travel_Frequently,Research & Development,6,Life Sciences,1,1997,1,Male,Manufacturing Director,3,Married,5321,2,No,10,3,8,7
42,No,Travel_Rarely,Research & Development,18,Life Sciences,1,1998,4,Male,Research Scientist,1,Divorced,5410,6,Yes,9,2,4,1
41,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1999,4,Male,Research Scientist,4,Married,2782,3,No,12,3,5,1
47,No,Non-Travel,Research & Development,1,Medical,1,2000,3,Female,Research Director,2,Married,11957,0,No,14,1,13,5
35,No,Travel_Rarely,Research & Development,11,Medical,1,2003,4,Male,Laboratory Technician,3,Married,2660,7,Yes,5,3,2,2
22,No,Travel_Rarely,Research & Development,1,Life Sciences,1,2007,4,Male,Research Scientist,3,Single,3375,0,No,4,4,3,1
35,No,Travel_Rarely,Research & Development,9,Medical,1,2008,2,Male,Research Scientist,3,Single,5098,1,No,10,3,10,0
33,No,Travel_Rarely,Research & Development,15,Medical,1,2009,2,Female,Healthcare Representative,4,Married,4878,0,Yes,10,3,9,8
32,No,Travel_Rarely,Research & Development,29,Life Sciences,1,2010,3,Female,Laboratory Technician,2,Single,2837,1,No,6,3,6,4
40,No,Travel_Rarely,Research & Development,1,Life Sciences,1,2012,1,Male,Laboratory Technician,4,Married,2406,8,No,8,2,1,0
32,No,Travel_Rarely,Sales,1,Medical,1,2013,2,Male,Sales Representative,2,Married,2269,0,No,3,3,2,2
39,No,Travel_Rarely,Research & Development,24,Life Sciences,1,2014,1,Male,Research Scientist,4,Single,4108,7,No,18,3,7,1
38,No,Travel_Rarely,Research & Development,10,Medical,1,2015,2,Female,Research Director,3,Married,13206,3,No,20,3,18,1
32,No,Travel_Rarely,Sales,1,Marketing,1,2016,3,Female,Sales Executive,4,Married,10422,1,No,14,3,14,5
37,No,Travel_Rarely,Research & Development,10,Life Sciences,1,2017,3,Female,Research Director,4,Married,13744,1,Yes,16,3,16,6
25,No,Travel_Rarely,Sales,8,Other,1,2018,1,Female,Sales Executive,3,Divorced,4907,0,Yes,6,2,5,0
52,No,Non-Travel,Sales,29,Life Sciences,1,2019,1,Male,Sales Representative,4,Divorced,3482,2,No,16,2,9,0
44,No,Travel_Rarely,Research & Development,1,Medical,1,2020,2,Male,Research Scientist,4,Single,2436,6,Yes,6,3,4,1
21,No,Travel_Rarely,Sales,5,Medical,1,2021,3,Male,Sales Representative,1,Single,2380,1,Yes,2,3,2,1
39,No,Non-Travel,Research & Development,9,Life Sciences,1,2022,4,Male,Manager,4,Single,19431,2,No,21,2,6,1
23,Yes,Travel_Frequently,Sales,9,Marketing,1,2023,4,Male,Sales Representative,1,Married,1790,1,No,1,2,1,1
36,No,Travel_Rarely,Sales,3,Medical,1,2024,1,Female,Sales Executive,4,Married,7644,0,No,10,3,9,3
36,No,Travel_Frequently,Research & Development,4,Life Sciences,1,2025,4,Female,Manufacturing Director,2,Divorced,5131,7,No,18,3,4,0
56,No,Non-Travel,Research & Development,1,Life Sciences,1,2026,3,Male,Healthcare Representative,3,Divorced,6306,1,No,13,2,13,1
29,Yes,Travel_Rarely,Research & Development,1,Medical,1,2027,1,Male,Research Scientist,4,Married,4787,9,Yes,4,4,2,2
42,No,Travel_Rarely,Research & Development,2,Life Sciences,1,2031,1,Male,Manager,3,Married,18880,5,No,24,2,22,4
56,Yes,Travel_Rarely,Research & Development,7,Technical Degree,1,2032,4,Male,Laboratory Technician,3,Married,2339,8,No,14,1,10,9
41,No,Travel_Rarely,Research & Development,28,Life Sciences,1,2034,1,Female,Manufacturing Director,2,Married,13570,0,No,21,3,20,0
34,No,Travel_Rarely,Sales,28,Marketing,1,2035,4,Female,Sales Executive,3,Married,6712,1,No,8,3,8,1
36,No,Non-Travel,Sales,15,Marketing,1,2036,4,Male,Sales Executive,4,Divorced,5406,1,No,15,2,15,11
41,No,Travel_Rarely,Sales,3,Life Sciences,1,2037,3,Male,Sales Executive,2,Divorced,8938,2,No,14,3,5,0
32,No,Travel_Rarely,Research & Development,2,Technical Degree,1,2038,4,Male,Research Scientist,1,Single,2439,1,No,4,3,4,1
35,No,Travel_Rarely,Human Resources,26,Life Sciences,1,2040,3,Female,Human Resources,4,Single,8837,1,Yes,9,3,9,1
38,No,Travel_Rarely,Sales,10,Life Sciences,1,2041,1,Female,Sales Executive,4,Married,5343,1,No,10,3,10,1
50,Yes,Travel_Frequently,Sales,1,Life Sciences,1,2044,2,Male,Sales Executive,3,Divorced,6728,7,No,12,3,6,0
36,No,Travel_Rarely,Sales,11,Marketing,1,2045,2,Female,Sales Executive,4,Married,6652,4,No,8,2,6,0
45,No,Travel_Rarely,Sales,20,Life Sciences,1,2046,4,Female,Sales Executive,3,Single,4850,8,No,8,3,5,0
40,No,Travel_Rarely,Research & Development,2,Life Sciences,1,2048,3,Male,Research Scientist,3,Single,2809,2,No,8,3,2,2
35,No,Travel_Frequently,Research & Development,18,Life Sciences,1,2049,3,Male,Healthcare Representative,3,Married,5689,1,Yes,10,4,10,0
40,No,Travel_Rarely,Research & Development,2,Medical,1,2051,3,Female,Research Scientist,3,Married,2001,2,No,20,3,5,0
35,No,Travel_Rarely,Research & Development,1,Life Sciences,1,2052,3,Female,Research Scientist,4,Married,2977,1,No,4,3,4,1
29,No,Travel_Rarely,Research & Development,13,Other,1,2053,4,Male,Laboratory Technician,2,Married,4025,4,Yes,10,3,4,0
29,No,Travel_Rarely,Research & Development,28,Medical,1,2054,4,Female,Research Scientist,1,Single,3785,1,No,5,1,5,0
50,Yes,Travel_Rarely,Sales,28,Marketing,1,2055,4,Male,Sales Executive,1,Divorced,10854,4,Yes,20,3,3,2
39,No,Travel_Rarely,Sales,24,Marketing,1,2056,2,Female,Sales Executive,4,Married,12031,0,No,21,2,20,9
31,No,Non-Travel,Research & Development,5,Medical,1,2057,2,Male,Manufacturing Director,1,Single,9936,0,No,10,3,9,1
26,No,Travel_Rarely,Sales,5,Other,1,2060,4,Female,Sales Representative,3,Single,2966,0,No,5,3,4,0
36,No,Travel_Frequently,Research & Development,23,Medical,1,2061,3,Male,Laboratory Technician,4,Married,2571,4,No,17,3,5,0
39,No,Travel_Rarely,Research & Development,6,Medical,1,2062,4,Male,Healthcare Representative,1,Married,9991,4,No,9,3,7,1
27,No,Travel_Rarely,Research & Development,4,Life Sciences,1,2064,2,Male,Manufacturing Director,2,Married,6142,1,Yes,6,3,6,0
49,No,Travel_Frequently,Sales,2,Medical,1,2065,4,Male,Sales Executive,2,Married,5390,2,No,17,2,9,0
34,No,Travel_Rarely,Research & Development,8,Medical,1,2068,2,Male,Laboratory Technician,3,Married,4404,2,No,6,4,4,1
